station_id;station_name;observation_at;variable_type;value_numeric;value_text;unit;downloaded_at
300000166;Malga Ciapela;2026-07-17T11:10:00;TARIA2M;20.5;20.5;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:20:00;TARIA2M;21.0;21.0;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:30:00;NIVOM;22.0;22;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:30:00;TARIA2M;21.2;21.2;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:40:00;TARIA2M;21.7;21.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:50:00;TARIA2M;21.6;21.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T11:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:00:00;NIVOM;23.0;23;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:00:00;TARIA2M;21.9;21.9;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:10:00;TARIA2M;22.2;22.2;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:20:00;TARIA2M;22.3;22.3;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:30:00;NIVOM;23.0;23;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:30:00;TARIA2M;23.0;23.0;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:40:00;TARIA2M;22.4;22.4;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:50:00;TARIA2M;22.6;22.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T12:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:00:00;NIVOM;20.0;20;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:00:00;TARIA2M;22.5;22.5;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:10:00;TARIA2M;21.8;21.8;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:20:00;TARIA2M;21.7;21.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:30:00;NIVOM;20.0;20;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:30:00;TARIA2M;21.7;21.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:40:00;TARIA2M;21.7;21.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:50:00;TARIA2M;21.9;21.9;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T13:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:00:00;NIVOM;22.0;22;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:00:00;TARIA2M;22.4;22.4;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:10:00;TARIA2M;22.1;22.1;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:20:00;TARIA2M;22.6;22.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:30:00;NIVOM;23.0;23;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:30:00;TARIA2M;23.1;23.1;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:40:00;TARIA2M;23.3;23.3;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:50:00;TARIA2M;23.2;23.2;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T14:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:00:00;NIVOM;23.0;23;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:00:00;TARIA2M;23.6;23.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:10:00;TARIA2M;23.6;23.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:20:00;TARIA2M;23.1;23.1;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:30:00;NIVOM;25.0;25;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:30:00;TARIA2M;23.6;23.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:40:00;TARIA2M;23.5;23.5;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:50:00;TARIA2M;23.6;23.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T15:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:00:00;NIVOM;26.0;26;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:00:00;TARIA2M;22.4;22.4;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:10:00;TARIA2M;22.7;22.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:20:00;TARIA2M;22.1;22.1;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:30:00;NIVOM;23.0;23;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:30:00;TARIA2M;22.4;22.4;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:40:00;TARIA2M;21.8;21.8;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:50:00;TARIA2M;21.7;21.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T16:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:00:00;NIVOM;18.0;18;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:00:00;TARIA2M;22.5;22.5;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:10:00;TARIA2M;21.8;21.8;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:20:00;TARIA2M;21.3;21.3;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:30:00;NIVOM;24.0;24;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:30:00;TARIA2M;20.8;20.8;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:40:00;TARIA2M;20.5;20.5;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:50:00;TARIA2M;20.5;20.5;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T17:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:00:00;NIVOM;25.0;25;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:00:00;TARIA2M;20.4;20.4;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:10:00;TARIA2M;20.3;20.3;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:20:00;TARIA2M;20.1;20.1;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:30:00;NIVOM;17.0;17;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:30:00;TARIA2M;20.0;20.0;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:40:00;TARIA2M;19.5;19.5;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:50:00;TARIA2M;19.4;19.4;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T18:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:00:00;NIVOM;23.0;23;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:00:00;TARIA2M;18.8;18.8;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:10:00;TARIA2M;18.1;18.1;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:20:00;TARIA2M;17.6;17.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:30:00;NIVOM;21.0;21;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:30:00;TARIA2M;17.2;17.2;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:40:00;TARIA2M;17.0;17.0;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:50:00;TARIA2M;16.6;16.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T19:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:00:00;NIVOM;23.0;23;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:00:00;TARIA2M;16.4;16.4;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:10:00;TARIA2M;16.1;16.1;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:20:00;TARIA2M;15.8;15.8;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:30:00;NIVOM;14.0;14;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:30:00;TARIA2M;15.7;15.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:40:00;TARIA2M;15.5;15.5;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:50:00;TARIA2M;15.0;15.0;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T20:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:00:00;NIVOM;12.0;12;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:00:00;TARIA2M;14.9;14.9;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:10:00;TARIA2M;14.9;14.9;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:20:00;TARIA2M;14.7;14.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:30:00;NIVOM;14.0;14;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:30:00;TARIA2M;14.7;14.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:40:00;TARIA2M;14.7;14.7;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:50:00;TARIA2M;14.9;14.9;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T21:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:00:00;NIVOM;15.0;15;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:00:00;TARIA2M;14.8;14.8;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:05:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:10:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:10:00;TARIA2M;14.6;14.6;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:15:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:20:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:20:00;TARIA2M;14.8;14.8;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:25:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:30:00;NIVOM;16.0;16;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:30:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:30:00;TARIA2M;14.9;14.9;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:35:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:40:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:40:00;TARIA2M;15.0;15.0;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:45:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:50:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:50:00;TARIA2M;15.2;15.2;°C;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T22:55:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T23:00:00;NIVOM;25.0;25;cm;2026-07-19T14:45:58+02:00
300000166;Malga Ciapela;2026-07-17T23:00:00;PREC;0.0;0.0;mm;2026-07-19T14:45:58+02:00
